% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=967197, Tue Jul 23 09:46:04 2019
1 12 0.09293568068582045 1.000047501128143 1.0 1.0 1.000002500003125 1.0000050000125 1.000007500028125 1.00001000005 1.0000125000781253 1.0000150001125006 1.000017500153126 1.0000200002000015 1.000022500253127 1.0000250003125026 1.0000275003781285 1.0000300004500045 1.0000325005281308 1.0000350006125072 1.0000375007031337 1.0000400008000108 1.0000425009031377 1.0000450010125153 1.000047501128143
2 24 0.08918821617707705 1.035620452703555 0.955687545705972 0.955687545705972 0.9606836621324224 0.9797541702802053 0.9901395668255819 0.9918957664057715 0.9985433089155425 1.0000062915628016 1.000014291542595 1.0000205494453227 1.0000217733771346 1.000025684675486 1.0000266274937133 1.0000342677294687 1.0000363235135574 1.0006268930722524 1.00150421840998 1.0071107942248634 1.0157229139621402 1.0176590242797499 1.035620452703555
3 36 0.08407151493570968 1.0552205238090173 0.9450200012366881 0.9450200012366881 0.9597968405046516 0.9631687312654112 0.9705622939371878 0.9759555207232832 0.9849139445426831 0.9897685775593461 0.9952361692202504 0.9965223875512915 0.9977572380425144 0.9999677197853893 1.000215352190378 1.0020786758937021 1.002385673279578 1.00566802908289 1.0078005814306592 1.014293321119974 1.0158740755653923 1.0264843769626697 1.0552205238090173
4 48 0.08060589366414148 1.059991171501017 0.939263312515326 0.939263312515326 0.9435701289447398 0.9530809220690469 0.9566581685176735 0.9733066532231622 0.975052516469338 0.9822459700579168 0.9892085724985176 0.9913733123189341 0.994979086475491 0.9992178698985372 1.0006179893092395 1.0036647486465073 1.0049414177613785 1.0060108631230609 1.0162609870608694 1.0183549512492835 1.0197938458687015 1.035354842038077 1.059991171501017
5 60 0.07604398163588104 1.0748452668201012 0.9309348471113187 0.9309348471113187 0.9355871352644654 0.9447044837400964 0.948667326965502 0.9558296075271389 0.9717010303720658 0.9786694558434192 0.9838389558150111 0.9882336859620993 0.9905872072003292 0.9953168871550528 1.001384626590143 1.0017967848690459 1.0031816440096488 1.0141073812018928 1.0162255517001357 1.0226050523869552 1.0258301109474963 1.0371540713339307 1.0748452668201012
6 72 0.07255247905908838 1.0739124405878484 0.9069084728946941 0.9069084728946941 0.9303363197775106 0.9415744086259975 0.9487519203693592 0.9528710996865812 0.9662207275769712 0.9778367730603559 0.9815710363773922 0.9851232797728585 0.9880596658301306 0.9909341644599929 0.9985086901088582 1.001452035453487 1.008662756458194 1.0104310309933906 1.019386361878425 1.0213776325123982 1.0273060610700848 1.0341838673613788 1.0739124405878484
7 84 0.06933384632327548 1.082961955565115 0.9006962604890687 0.9006962604890687 0.9166104870160107 0.9312185130398086 0.9454151201844044 0.9520680488482814 0.9537556541273725 0.9723526431037182 0.9775672340515158 0.9811126260689534 0.9862237934535172 0.9937075506942779 0.9964087579988455 1.0017215644278041 1.0084173699720722 1.0112966710032079 1.0181348908472878 1.0248852452585786 1.0324118630930386 1.0469089128085112 1.082961955565115
8 96 0.0684473585841941 1.086710076175793 0.8990679762043946 0.8990679762043946 0.9006015196738465 0.9220956729191889 0.9427515447271091 0.9477192228739961 0.9546159043752344 0.9674971958069486 0.9693792682812106 0.9861028996222333 0.9896578377900015 0.9910659484391523 0.9951699679189547 1.0019482180619088 1.0060568509312606 1.008234841184875 1.0208324011832661 1.0284511507844003 1.0364370398165188 1.0550549028287663 1.086710076175793
9 108 0.06806026369651237 1.1215820024129382 0.8919175447764426 0.8919175447764426 0.9040611385921693 0.9142744380880804 0.9232647330233669 0.9456067198444902 0.9541232606156227 0.957084973931344 0.9671192373915622 0.9802173148512876 0.9827074788031039 0.9884527206473414 0.9947631824978299 1.0000226012434323 1.0042374795119953 1.0100232044030346 1.0200783328797909 1.0314996501131974 1.0367905979058867 1.0594042906746841 1.1215820024129382
10 120 0.06824571405756531 1.129485728188969 0.8791852930895436 0.8791852930895436 0.8999744105274927 0.9165087837890696 0.9203542321595114 0.9380735065191874 0.9548104019855169 0.9602746480584181 0.9682011186050411 0.9755051526494912 0.9801479883559758 0.988272241067057 0.9960864152527684 0.9987275202831721 1.0023689022175541 1.0135698323768723 1.0195673497691196 1.0243634036982687 1.035144815611599 1.0750560950216066 1.129485728188969
