% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=967197, Tue Jul 23 09:46:04 2019, <python>{}</python>
1 12 0.09293568068582045 1.000047501128143 0.09221693873405457 9.2216938734054565e-02 0.15443043410778046 0.2631679177284241   
2 24 0.08918821617707705 1.083639163612346 0.09221693873405457 1.0725024342536926e-01 0.21151144802570343 0.3288677930831909   
3 36 0.08407151493570968 1.1166118414722617 0.09221693873405457 1.0010263323783875e-01 0.17174914479255676 0.2992651164531708   
4 48 0.08060589366414148 1.1285346264216203 0.09221693873405457 1.0806531459093094e-01 0.21526974439620972 0.3201611638069153   
5 60 0.07604398163588104 1.1545869940902256 0.09221693873405457 1.1953726410865784e-01 0.17340797185897827 0.3005639314651489   
6 72 0.07255247905908838 1.184146441106793 0.09221693873405457 9.7788326442241669e-02 0.18447044491767883 0.43780264258384705   
7 84 0.06933384632327548 1.2023608879835672 0.07524969428777695 7.5249694287776947e-02 0.14776253700256348 0.26081937551498413   
8 96 0.0684473585841941 1.208707355770327 0.07126021385192871 7.1260213851928711e-02 0.13421675562858582 0.2922627329826355   
9 108 0.06806026369651237 1.257495167553925 0.07126021385192871 9.2040523886680603e-02 0.1398296356201172 0.3475046157836914   
10 120 0.06824571405756531 1.2846958850049062 0.07126021385192871 8.3560369908809662e-02 0.15685972571372986 0.23250339925289154   
11 132 0.06813235094751932 1.3307359116027113 0.07126021385192871 8.5579782724380493e-02 0.16633519530296326 0.2538895905017853   
12 144 0.0665325204300742 1.364784197270025 0.07126021385192871 7.4078917503356934e-02 0.1658330261707306 0.3423028588294983   
13 156 0.064605792187928 1.3798013075598032 0.06223908066749573 6.2239080667495728e-02 0.16355152428150177 0.3273649215698242   
14 168 0.06170893177461985 1.3948031250659432 0.06223908066749573 7.4935778975486755e-02 0.18879534304141998 0.24594609439373016   
15 180 0.06130133126809408 1.4120629854830988 0.06223908066749573 1.0675065219402313e-01 0.16276006400585175 0.3142102360725403   
16 192 0.05921274544233223 1.430817640752287 0.06223908066749573 8.2636713981628418e-02 0.1277294158935547 0.3257569968700409   
17 204 0.057538608053954436 1.4395558551714864 0.06223908066749573 7.0364087820053101e-02 0.1678609699010849 0.26698949933052063   
18 216 0.05732856951736265 1.4479939472442986 0.06223908066749573 8.6277991533279419e-02 0.14349108934402466 0.31182172894477844   
19 228 0.055108664302997025 1.460741853978665 0.06223908066749573 6.8485319614410400e-02 0.14505527913570404 0.2828747034072876   
20 240 0.05217472355058786 1.4765539069536757 0.06223908066749573 6.7831940948963165e-02 0.13527539372444153 0.3031732738018036   
21 252 0.04955394253390571 1.4798919061848692 0.05482444167137146 5.4824441671371460e-02 0.09233532845973969 0.21547070145606995   
22 264 0.04728451719007527 1.4888658693901178 0.05482444167137146 5.8357913047075272e-02 0.12178391963243484 0.2139846235513687   
23 276 0.04611539118525663 1.4967766366005382 0.05482444167137146 6.0889597982168198e-02 0.14341628551483154 0.2350904941558838   
24 288 0.04645308667531698 1.5008567744409897 0.049847349524497986 4.9847349524497986e-02 0.0902712345123291 0.25451749563217163   
25 300 0.04729243970293049 1.528099140459835 0.049847349524497986 5.5751796811819077e-02 0.08368796110153198 0.25431180000305176   
26 312 0.04737529082971897 1.5204997642931526 0.049847349524497986 6.0117252171039581e-02 0.08487408608198166 0.19856533408164978   
27 324 0.04641905685065872 1.5434469218346627 0.049847349524497986 5.0933644175529480e-02 0.17938347160816193 0.23249851167201996   
28 336 0.046319267145034294 1.5787869036482278 0.049847349524497986 5.5693760514259338e-02 0.10402365028858185 0.1977330446243286   
29 348 0.04620568516505046 1.6055176567499883 0.049847349524497986 6.9737739861011505e-02 0.13079294562339783 0.289514422416687   
30 360 0.045879451643686446 1.624690420473521 0.049847349524497986 6.2711030244827271e-02 0.1618286371231079 0.2600402235984802   
31 372 0.04473388739479149 1.6473946175481293 0.049847349524497986 5.7312741875648499e-02 0.11951281875371933 0.30279093980789185   
