% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=890858, Tue Jul 23 10:00:00 2019, <python>{}</python>
1 12 0.08949502760739357 1.000047501128143 0.08104002475738525 8.1040024757385254e-02 0.11548815667629242 0.299442321062088   
2 24 0.08244669405602337 1.0700203068367315 0.06500820070505142 6.5008200705051422e-02 0.10428465157747269 0.2862547039985657   
3 36 0.07658172052741705 1.1100728411198966 0.06500820070505142 7.5370959937572479e-02 0.15015602111816406 0.3112878203392029   
4 48 0.07409337069111407 1.1182067609157356 0.06500820070505142 8.9158557355403900e-02 0.15756496787071228 0.29931628704071045   
5 60 0.07090879509359446 1.1780178108501893 0.06500820070505142 6.9456294178962708e-02 0.14360013604164124 0.25741565227508545   
6 72 0.06766740763239391 1.2156283535400956 0.061676692217588425 6.1676692217588425e-02 0.12235412001609802 0.2675401568412781   
7 84 0.06413636269887975 1.2308242247680683 0.061165545135736465 6.1165545135736465e-02 0.18807059526443481 0.3026590943336487   
8 96 0.060286851055342795 1.2370490963606338 0.057242121547460556 5.7242121547460556e-02 0.14605572819709778 0.24948668479919434   
9 108 0.058632381563470524 1.2524212413003766 0.057242121547460556 5.9494022279977798e-02 0.12920431792736053 0.23503625392913818   
10 120 0.05931164929300517 1.2668946721364 0.0504179410636425 5.0417941063642502e-02 0.14492878317832947 0.2826124131679535   
11 132 0.05880915239414729 1.2927478232917515 0.0504179410636425 5.5814042687416077e-02 0.13383318483829498 0.2705022990703583   
12 144 0.05787894897598756 1.34030301850882 0.0504179410636425 6.3961386680603027e-02 0.13483576476573944 0.24178874492645264   
13 156 0.05758084437920068 1.3763315787161718 0.0504179410636425 5.1653854548931122e-02 0.10151216387748718 0.204548180103302   
14 168 0.056412763695897955 1.390643093397187 0.0504179410636425 7.0260733366012573e-02 0.14993874728679657 0.31311315298080444   
15 180 0.05799751718768291 1.4106000976629232 0.0504179410636425 8.7933823466300964e-02 0.18194623291492462 0.3003872036933899   
16 192 0.05741264773881617 1.4552826407721384 0.0504179410636425 6.0925737023353577e-02 0.1787441223859787 0.2890682816505432   
17 204 0.055847939664474065 1.4773004477764253 0.0504179410636425 5.4918415844440460e-02 0.12811236083507538 0.2725544571876526   
18 216 0.056524121655513536 1.5002576492271784 0.0504179410636425 5.3113639354705811e-02 0.1608993411064148 0.2935943901538849   
19 228 0.057054734869570314 1.5274827101831097 0.0504179410636425 6.0366354882717133e-02 0.0894748792052269 0.21463130414485931   
20 240 0.055767690191279834 1.5541689661516151 0.0504179410636425 5.7322885841131210e-02 0.09996286034584045 0.2436385154724121   
21 252 0.052503132598405694 1.5770162681891144 0.0504179410636425 5.7196248322725296e-02 0.09026277810335159 0.26377010345458984   
