% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=890858, Tue Jul 23 10:00:00 2019
12 144 -0.09053286730576093 -4.36657163406738e-05 0.0006404999782368214 0.09634344790214781 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 156 -0.10707327478266108 -0.0004941649191481754 0.00011784731825858042 0.09242832716024878 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 168 -0.11447646554363224 -0.00020872174153110343 0.000130001877048492 0.0777037387457064 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 180 -0.14125314324185223 -0.00013151406455969857 0.00019124172556458425 0.09258687574889891 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 192 -0.1417403799695453 -0.00026680682781751036 0.0003919224435206194 0.09623671711327854 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 204 -0.1469980415900076 -0.0005233826093442141 0.0005033958160252647 0.09948926977519086 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 216 -0.14351642203272896 -8.15631073346088e-05 0.0003113113314261989 0.10660281386562326 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 228 -0.15863533340339767 -0.0005876754011382471 3.6171227602399184e-05 0.11612373162687867 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 240 -0.15867708021512175 -0.0014898057469960515 0.0002607035819405266 0.12017620099484595 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 252 -0.16110196944041102 -0.00010604727648783512 0.0012292267208417567 0.12340620267113016 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 264 -0.15747568302532247 -3.88927717472468e-05 0.0007724962277348398 0.13886896714089236 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 276 -0.13912122152884893 -0.001677389021014853 0.0011784640345993396 0.13919889135847566 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 288 -0.1307307857062408 -0.0012605523973940494 0.0006614981957463504 0.13002068429488367 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 300 -0.13238551752194744 -0.001152115897090078 8.534488683319837e-06 0.13462482902121298 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 312 -0.13964997864228054 -6.658374765916336e-05 0.00012552041201669382 0.1381843029513759 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 324 -0.14341067368854157 -0.0005538957358400036 0.00031227747207549503 0.13580681096801292 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 336 -0.1601881022626112 -0.0020366436533074 0.0004430698739978461 0.13256923493069966 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 348 -0.17103522300750718 -0.00033530423079153684 0.0012924375329644328 0.13382637509901502 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 360 -0.19618025497997196 -0.00021452625261152324 0.003520240843878734 0.1476709311926753 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 372 -0.21275873825945946 -0.0011256897369874461 0.0008931134298483138 0.15368072614779335 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 384 -0.2266624278967639 -0.0005786982870342218 0.00020447509871432 0.16167730828014473 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
33 396 -0.24457132165487594 -0.001014808842356509 0.00026218926154052195 0.1760542164953939 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
34 408 -0.2536649226233045 -0.001647218660569828 4.0357486033973546e-05 0.18584754476213608 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
35 420 -0.26617930386182176 -0.000442323940378702 0.0002985022866466368 0.19310013080448696 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36 432 -0.27980690720785506 -5.1396180514806764e-05 0.0001470533700069576 0.20029418755168935 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
37 444 -0.28219160171571633 -3.816112724141474e-07 0.000250375170323789 0.1862999452027079 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 456 -0.2883633257739422 -0.00018481816916233567 8.773563123063138e-05 0.19369797598833494 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
39 468 -0.28859186424490313 -0.0007470754223922506 0.0003266563383032676 0.20163833204555281 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
40 480 -0.2937273836551944 -0.00020721775674755843 0.0006644677044289008 0.22097760243776599 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 492 -0.2907559642452813 -0.0004853269729396892 0.0012020998127235001 0.2093354797555939 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
42 504 -0.2832356949365857 -0.0005019694648354402 0.0007638543403810928 0.20089485282173958 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
43 516 -0.2646521184814287 -0.00035695450451069563 0.000248894230863742 0.1906377244141029 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 528 -0.24045421312000476 -0.0008627653499612792 0.001027388003888069 0.18976853553465786 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
45 540 -0.21745491780627735 -0.001455849130599016 0.002534933157416105 0.18846621025513155 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
46 552 -0.20595978156657918 -0.0005735951769665591 0.00029750076078229114 0.19641471429643848 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 564 -0.20591792085619628 -0.0013526810111388755 0.002868738005993793 0.20092055082135407 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 576 -0.20420554548273084 -0.0030876934046902456 0.0012027887471169935 0.19232509503944803 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
49 588 -0.20724358561847922 -0.0015860643387577713 0.001778423309944841 0.18697558587474444 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 600 -0.2067342925018004 -0.0003917433379344924 0.0012465810091427199 0.2031604208022717 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
51 612 -0.20237694015468255 -0.0003168624069981736 8.96781339981108e-05 0.1979839441810041 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
52 624 -0.20563054093092084 -0.0009563014019909463 0.00029831765890864307 0.20240063513824902 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
53 636 -0.20588315886998507 -0.0006576807883942529 0.0007184744709700971 0.20534518368567223 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54 648 -0.21008741374975032 -0.0010171796644707258 0.0011702140545966763 0.20651164429526078 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 660 -0.21479747133743812 -0.0031559493348435677 0.00022333860858374414 0.20572181535174722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56 672 -0.22135854419110873 -0.000705665067910216 0.0015651999050543708 0.19783802591173016 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
57 684 -0.20617072493363628 -0.001025976821164687 0.0005929957944090683 0.19697188659554637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
58 696 -0.1992692339527709 -0.0032926875446629114 0.0004651794152338308 0.20160201428801888 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
59 708 -0.19654295493838353 -0.000658819831010872 0.0004405505653907028 0.1989254324360138 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
60 720 -0.21709235442770733 -0.00102094203926261 0.00025473686265929684 0.2090027587337095 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
61 732 -0.22519651463222726 -0.00038467874290851005 0.00010613349086627954 0.21763948003676847 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
62 744 -0.23806325686289306 -0.0007675601047281761 9.463127306577429e-06 0.2245235087266032 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
63 756 -0.23499057672567303 -0.0018549079511891858 0.0002043092071776417 0.22315069362440093 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
64 768 -0.2463082321228413 -0.00042600954524111363 0.00017387162072344273 0.21790082552635667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
65 780 -0.25304861751486785 -0.003054092230603297 0.0012555282628007878 0.22446446620986124 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
66 792 -0.247659064309929 -0.000961119045956369 0.0001389059383671824 0.21305973485933055 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
67 804 -0.23381609114160454 -0.001379539113390525 4.4687579797422185e-05 0.2118578699095659 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
68 816 -0.2199488470409718 -0.00017340284358916726 6.829655813319034e-05 0.20964673705915227 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
69 828 -0.22232615297009675 -0.0001947441183531846 0.0009254739285374946 0.21313069250512984 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
70 840 -0.21953005539909745 -0.002051707259987651 6.454117672505825e-06 0.22482725116004265 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
71 852 -0.2136197908767668 -0.003416586442660445 0.001364367164070152 0.2490081047284255 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72 864 -0.21001771199489197 -0.0007818043538768156 9.258037818697314e-05 0.26769914384958066 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
73 876 -0.21868631684512163 -5.6824207220023696e-05 0.0004204329956923183 0.2638497288099668 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
74 888 -0.21401791212697838 -0.0008264384230693883 0.0022821200488506816 0.2954190062714568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
75 900 -0.21749836432759082 -0.0004467512896801425 5.878184210432053e-05 0.2805735031970205 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
76 912 -0.22363453043647738 -1.1858980766455956e-05 0.0030629783622027245 0.28116212788440453 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
77 924 -0.23051560819302197 -0.004304167080211799 0.0012382838512351112 0.28101108085282633 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
78 936 -0.23161593767800578 -0.00014537032711972933 0.00231563165028149 0.2905113729538121 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
79 948 -0.23796118825832827 -0.0024296103402170616 0.0004950939903459776 0.2945275849249151 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
80 960 -0.24272459108690825 -0.0028197047223030816 0.0013836297924118414 0.2909831002799293 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
81 972 -0.23247293548604214 -0.0007120178527690006 0.002094700950412233 0.297105902464226 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82 984 -0.24058212085141686 -0.00402414948096208 0.000990837039594032 0.2842998264189992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
83 996 -0.24168249375019407 -0.0019632878405714395 0.0003688382293557864 0.27855305043852274 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
84 1008 -0.23647386011872182 -0.000791857759791369 0.0002488746014828688 0.265028308185657 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
85 1020 -0.24551759471697246 -2.3686058286816932e-05 0.0017563239695606995 0.2587587969589694 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
86 1032 -0.24630392987941288 -0.0003732445080306816 1.5392120380839838e-06 0.2545177109925532 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
87 1044 -0.23542736192869143 -8.942181948894239e-05 8.742973060969304e-05 0.26141051408877297 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
88 1056 -0.23851900432823714 -0.0003445374958750735 0.0004485894080731257 0.2492943386549632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
89 1068 -0.23673823992804383 -0.0006069242954050067 0.0003819473649393615 0.24897928261940233 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90 1080 -0.24455610479465467 -0.00024592051927777513 0.0009594312455758659 0.2484809506921815 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
91 1092 -0.24071637983016386 -0.00025589536138158163 0.00012946328388486702 0.24851930487934878 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
92 1104 -0.24978172548517585 -0.001733655973332672 0.0013391369791813873 0.2514447476278822 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
93 1116 -0.24871982799205256 -0.003159703325594088 0.0001937373340602154 0.2561358136012191 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
94 1128 -0.2526534300054291 -0.00032216651822562184 0.0009787874798007495 0.2638085936220988 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
95 1140 -0.2469846679728259 -0.00039634972693189955 0.0017642163238179792 0.26978556118057334 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
96 1152 -0.24109915991004033 -6.284803268332328e-05 0.0006309034669968365 0.2774536089233674 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
97 1164 -0.24113206011006177 -0.0010098628520253446 0.0019770244536042574 0.26669309126331786 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
98 1176 -0.24187306681459403 -0.00248056535165046 0.00044857419955911997 0.2787962662094474 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
99 1188 -0.2267590797755903 -0.0005780008550078681 0.0011815913896956547 0.2935224154718302 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
100 1200 -0.23134194618558773 -0.004044822502622892 0.0010737080737800008 0.30089624839320356 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101 1212 -0.2444159066989326 -0.0013764141489982934 0.0006267076345881578 0.3069388293699897 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102 1224 -0.2460024591086023 -0.0007890535574477055 0.00027392275198677955 0.31021724761549335 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
103 1236 -0.23981762328469713 -0.001456453578722849 0.00410845052196041 0.3097576739028738 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
104 1248 -0.2385297421014616 -0.0010782188343216857 0.0006282286607029411 0.31211764553759686 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
105 1260 -0.24497412170632638 -0.0008830567679070119 0.001168916669072239 0.3127759440820016 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
106 1272 -0.23720845324235032 -0.0024878780580529338 0.0018983511478766456 0.30888179064439436 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
107 1284 -0.25001795596079057 -0.01062825383684575 0.0037084981704230725 0.31091605889925367 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
108 1296 -0.25025168694650973 -0.0064496049515245625 4.780308006398546e-05 0.3129324922784457 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
109 1308 -0.25975897908114065 -0.0011986056035418109 1.25921836748155e-05 0.31604061776935777 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
110 1320 -0.26426365725285367 -0.0007202228365715039 0.005204677343347643 0.3221966042733587 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
111 1332 -0.265602964184796 -0.0010491569579534456 0.0006693844878542036 0.32632456986972586 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
112 1344 -0.26409961176170416 -0.0030392928419625057 0.001542963539985529 0.3296609728360123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
113 1356 -0.2892691283639239 -0.00021864343961487196 0.0005744145358099846 0.3411668353160363 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
114 1368 -0.2958943942093585 -0.0002572646138264146 0.0006843572696216547 0.3526734201205754 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
115 1380 -0.2981902895024494 -0.0001440219632329805 0.0011339585093584454 0.3636475448312471 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
116 1392 -0.30191420009122344 -0.00039627049597665514 0.0002726687970558607 0.3842084275273211 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
117 1404 -0.3131226939818624 -5.5597217912441756e-05 0.000977905074967009 0.3849286244481231 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
118 1416 -0.3196280528154964 -0.00043068771284626196 0.00027478432076773754 0.38157456084237046 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
119 1428 -0.3165085026391747 -0.0007612149318835902 0.0011715006577976922 0.3717661764928913 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
120 1440 -0.3155153038276207 -0.000470438617389231 0.00175034528261866 0.3748381715435417 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
121 1452 -0.3166267695637874 -0.0025424648071577334 0.0015373855182679941 0.3689629732136013 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
122 1464 -0.3071764227720341 -0.0004398629536770918 4.6722469105542915e-05 0.3694494011375612 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
123 1476 -0.3186625146729159 -0.002094881752270875 0.0003991133918346669 0.37026939516540236 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
124 1488 -0.32745380319636397 -0.0001947936910620608 0.0019243777433163537 0.370580884032702 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
125 1500 -0.32908505914690156 -4.612045274929654e-05 0.00213779967703572 0.37772365008351766 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
126 1512 -0.31518894794538943 -0.0007078571310228522 0.0002380799440495755 0.38623807260358606 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
127 1524 -0.31566256101372064 -0.0013794623288289262 0.0018927250882241258 0.3894419829467973 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
128 1536 -0.31212736536006513 -0.00019469946827650687 0.001082551157968143 0.39471228789464036 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
129 1548 -0.3124282849784214 -0.004571507462391182 0.00022373180524007207 0.3919875799563439 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
130 1560 -0.300624634593596 -0.0002731149768860758 0.00014816975371050316 0.39005856472424866 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
131 1572 -0.2957350092155152 -0.001427652279740504 0.0017129154207399322 0.3907592646819673 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
132 1584 -0.3026720867761447 -0.0005382569952311635 0.0015788165813325355 0.40433379627019467 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
133 1596 -0.3124432306189422 -0.004472315332222213 0.0003638841355086271 0.40288673182322676 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
134 1608 -0.3136375966806274 -0.0004376725366239478 1.9539696906005662e-05 0.4040874722554275 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
135 1620 -0.3177318698928061 -0.0013748658921770122 2.8698449631281113e-05 0.40733870259544463 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
136 1632 -0.3227268898555769 -0.0011561649392018163 0.00044338305169996565 0.4025347762294693 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
137 1644 -0.3175087134650588 -0.0014606481716246654 0.0002706392662405353 0.4109351310228077 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138 1656 -0.32090473715760826 -0.0003668506519753951 0.0009568054182851378 0.40417831190529435 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
139 1668 -0.3211748789989447 -0.001982275286345497 0.0002950572059379974 0.4041036582837969 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
140 1680 -0.32856504353229654 -0.003479188313931108 0.00341192237719933 0.3970128858521814 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
141 1692 -0.3315769197998253 -0.001370460498179919 0.000800985499343263 0.40122831027449596 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
142 1704 -0.3312238728178701 -0.003015363721322108 0.0006733574875925636 0.4077475111280688 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
143 1716 -0.3333567893346966 -0.006031935523528227 0.0012183380688628267 0.40773960479741733 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
144 1728 -0.34693516242289757 -0.0014119054548453148 0.010924961363447762 0.4108759472860324 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
145 1740 -0.3476790955057883 -6.748892501483466e-05 0.0016445810690998697 0.41339807165689846 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
146 1752 -0.3426866554703166 -0.00020609849040539348 0.0033189506174951078 0.4122939241806821 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
147 1764 -0.35154685130937685 -0.0001772852384474457 0.00240867509131344 0.40751972279722193 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
148 1776 -0.34197824765428664 -0.0014895648790194953 0.0023094465124341382 0.40859073099810833 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
149 1788 -0.3483883318154017 -0.001168888883857496 0.0033000205074378026 0.41498275709950866 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
150 1800 -0.35329859142409853 -0.002225282417974552 0.0032539126393261175 0.41272189441902063 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
151 1812 -0.3526202722299515 -0.0004244284843747964 0.005826927828646727 0.4200358920439183 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
152 1824 -0.3574768460253721 -0.0007930411086689698 0.00311238792057642 0.42325400852911754 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
153 1836 -0.36668907870799533 -0.0013659140654027299 0.0015360318666851381 0.4213406908321956 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
154 1848 -0.3705587526307502 -0.0028739578890693736 0.0021262751626877465 0.4234930186245884 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
155 1860 -0.377522574168597 -0.0004532644114566362 0.00043385786161038265 0.42019088958681355 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
156 1872 -0.3830224948649442 -0.0003106185022467306 0.0001223689926158087 0.41268608342405805 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
157 1884 -0.3864809385433518 -0.0025399633256863252 0.0009222077607387808 0.41041254054313425 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
158 1896 -0.38788325351783093 -0.0004416158909563872 0.001370011899483163 0.40627519945827834 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
159 1908 -0.38545766247547136 -0.0013851114174534683 0.0019754654046332193 0.40479483177898723 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
160 1920 -0.3818005033107343 -0.0016566663957095311 0.00047464836446204457 0.4158436294292965 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
161 1932 -0.3914699568364814 -8.53422772305283e-05 0.0026483198740915883 0.40958037372589856 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
162 1944 -0.39019501379687616 -0.0019680108963943 0.0023346045679617216 0.40912455313556934 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
163 1956 -0.3933826629556839 -0.0022525825737728113 0.0006829736513026339 0.4094173391776653 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
